Rank,State,Initials,Index,Grocery,Housing,Utilities,Transportation,Health,Misc.,mean_price,pizza_index_NY,diff
4,Alabama,AL,75.68728522336768,63.462878331621006,45.256314875828096,65.47860499994094,58.45607338127796,58.26100305853731,61.77226886786881,9.828181818181818,68.2148568063364,-7.472428417031281
37,Arizona,AZ,90.893470790378,79.25848183181587,94.17313210755658,78.39952291541196,79.1023074833788,74.33898985604799,77.77482552166364,9.85468085106383,68.3987797095746,-22.494691080803406
11,Arkansas,AR,77.83505154639174,61.987193112976925,52.09064016721578,65.19688596025081,61.45224430509795,54.83225280759555,66.40052077797851,7.9025,54.849199565561065,-22.985851980830674
47,California,CA,102.40549828178693,106.80435989182932,131.87787106907098,98.00663667174454,102.22954381738523,94.48754738371062,103.28527060379541,17.02509493670886,118.16676112700635,15.76126284521942
34,Colorado,CO,89.86254295532645,73.5730270072389,92.48739386639268,70.33056411709826,78.51392283983418,74.11343748892902,78.6683258346028,10.559166666666666,73.28843274229932,-16.574110213027126
49,Connecticut,CT,109.45017182130584,101.73976452805233,141.42015328113743,121.67398826182969,116.59640297115054,110.29643603641902,114.15163968304579,14.762702702702704,102.46408436160563,-6.986087459700215
36,Delaware,DE,90.72164948453607,82.07035816771175,82.07035816771175,73.49700641230027,89.31873737910509,81.83653948347326,83.31739115031706,8.8,61.07851391040019,-29.643135574135883
32,Florida,FL,88.31615120274914,79.97012316812507,82.3221856142464,76.85933090067428,74.88663336521769,73.82441161535644,75.26599827588242,15.022676056338026,104.2684918725543,15.952340669805167
5,Georgia,GA,76.1168384879725,61.86127938970961,49.436709533425436,59.04940305381372,58.72244068917466,61.86127938970961,62.18824175434867,9.590333333333332,66.56401226197437,-9.552826225998132
46,Hawaii,HI,101.8041237113402,145.00965387749318,172.38481772770749,147.63347149891948,94.89473730825095,102.67872958514896,112.2119336096645,12.712499999999999,88.23416000976843,-13.569963701571766
28,Idaho,ID,85.56701030927834,70.79126368370709,77.03971374924717,59.25000885676833,82.77358557409572,68.43890601197434,73.07011017819818,8.15,56.56703276929108,-28.999977539987263
17,Illinois,IL,79.55326460481099,67.31955810630483,56.04267781438575,63.35556382187267,72.30872332636599,67.2512133772629,64.58576894462747,9.743150684931507,67.62467780008116,-11.928586804729832
8,Indiana,IN,77.23367697594502,62.17178292651244,51.356414071633544,69.00603441149727,62.370838795007145,63.36611813748066,61.64096727719323,11.784153846153847,81.79075052438677,4.55707354844175
7,Iowa,IA,76.63230240549828,65.50613478820515,47.0722476116248,61.68768673019922,63.07022826844274,65.83531134492979,62.41187515499344,6.795625,47.166667737768556,-29.465634667729724
3,Kansas,KS,75.17182130584192,60.51202453915282,45.916808374960134,63.288990446499206,61.73905598658494,64.83892490641348,59.155831886727825,12.955294117647059,89.9193309065945,14.74750960075258
22,Kentucky,KY,81.52920962199313,65.48952834756321,54.142679585739415,74.31485516231503,73.7545169518546,55.33339828296784,74.73510882016036,13.38,92.86710410467664,11.33789448268351
18,Louisiana,LA,80.4123711340206,67.28664045063236,59.89478159209266,60.30927835051545,66.73397810606863,69.56637262195768,67.35572324370283,11.686818181818182,81.11516896437496,0.7027978303543563
41,Maine,ME,99.0549828178694,87.9921410942242,106.37347811197314,89.35372161405745,100.50166212019222,85.60937518451598,99.48047673031729,11.346,78.7496385031137,-20.3053443147557
51,Maryland,MD,113.31615120274914,110.49298248721672,124.99822864633153,107.08570989950519,124.99822864633153,124.99822864633153,129.67105962376445,11.986842105263158,83.19755707591891,-30.11859412683023
50,Massachusetts,MA,113.31615120274914,110.88238506866948,158.29214936054132,128.40550123404304,128.40550123404304,108.35126828922661,121.20155347716724,11.09188524590164,76.98589400958703,-36.33025719316211
14,Michigan,MI,79.20962199312714,62.33334514235778,55.18814728215301,67.30095889278586,67.16485988592481,66.34826584475856,66.34826584475856,10.305555555555555,71.52818390390931,-7.681438089217835
26,Minnesota,MN,83.76288659793813,72.46497148120594,60.951172636128526,70.01828922662698,71.52947532504339,80.81247564388704,74.83969249300314,10.725405405405406,74.44225264190175,-9.320633956036389
1,Mississippi,MS,73.02405498281786,57.96754880079356,42.28368819451825,55.83454375834011,57.65387158866805,61.292527249323925,57.46566526139274,15.5575,107.98056592739213,34.956510944574276
6,Missouri,MO,76.5463917525773,62.736475714741196,52.543442448719304,62.34190668508873,60.36906153682643,60.697869061536814,60.040254012116044,14.620740740740741,101.47876326291909,24.93237151034178
35,Montana,MT,90.03436426116838,78.04525218171727,90.96255358344845,65.20529989017606,82.60884968292768,75.10598599449699,78.97344150399735,11.342727272727272,78.7269233533123,-11.307440907856076
13,Nebraska,NE,78.95189003436425,66.0645540321914,56.297309904228804,59.07826135732926,67.08197529552083,70.13423908550914,64.30102384242036,7.64375,53.0532830343888,-25.898606999975456
33,Nevada,NV,88.65979381443299,79.36727246962128,87.97427994473375,72.05512452616288,87.74577532150069,73.42615226556134,70.60792857902008,14.962499999999999,103.85082549822302,15.19103168379003
43,New Hampshire,NH,99.7422680412371,90.23076309916036,94.0010893825061,98.02848336698904,91.60179083855881,111.91013922839832,108.82532681475182,8.246363636363636,57.235867735665295,-42.5064003055718
38,New Jersey,NJ,96.56357388316151,88.10181740886385,109.33916699141484,89.6780269481938,88.4336509960912,78.89343536330463,86.5256078695339,11.944476534296028,82.90350865368733,-13.660065229474185
19,New Mexico,NM,80.75601374570446,68.40672642033041,61.330168514779,62.16270473896151,68.40672642033041,70.00242085001358,66.3253858598741,10.975,76.17462388257296,-4.5813898631315055
44,New York,NY,100.0,98.28178694158075,128.00687285223367,90.03436426116838,99.39862542955326,85.30927835051546,90.97938144329896,14.407685185185185,100.0,0.0
24,North Carolina,NC,82.21649484536083,69.00817479718,63.569454777340844,67.31298933645091,64.27578205264463,77.06030573564317,69.92640025507492,14.946027397260274,103.73649344190726,21.51999859654643
12,Ohio,OH,78.95189003436425,67.14980337974279,51.074547419137694,63.96188342131055,65.45410127419373,66.20021020063531,67.76025613774046,12.456694214876032,86.45867850919402,7.5067884748297615
2,Oklahoma,OK,73.71134020618555,59.33636234810641,44.45477734084387,60.22292485917737,57.563237325964494,57.75321500690827,57.24660785772487,9.294615384615385,64.5115108023921,-9.199829403793458
45,Oregon,OR,100.25773195876289,96.29565664080489,109.30159953236263,83.8065061820243,91.9029209621993,98.01829808339532,106.63150529634746,8.211428571428572,56.99339252548381,-43.264339433279076
27,Pennsylvania,PA,84.36426116838487,75.81187043138365,63.85301897710229,78.92841959825698,75.88434831898536,69.86868364804383,72.04302027609499,8.878540772532189,61.62364500899573,-22.74061615938914
48,Alaska,AK,127.0,134.0,134.7,143.4,119.2,128.5,123.7
39,Rhode Island,RI,96.99312714776632,81.9941899599674,98.2430385800829,103.90930373991803,91.16020713028895,86.16056140102265,95.57656085780752,11.968974358974359,83.07354169066346,-13.919585457102855
20,South Carolina,SC,81.01374570446734,69.80823620410716,56.79314131859565,76.97697830682205,63.265889042406194,66.67626149903755,68.34664800840801,9.619583333333333,66.76702891332428,-14.246716791143058
21,South Dakota,SD,81.18556701030927,72.74617387607609,64.7950100967159,62.63285152513549,64.37652779253904,65.9807099585503,64.7950100967159,10.450000000000001,72.53073526860022,-8.654831741709046
10,Tennessee,TN,77.4914089347079,62.845266352546616,54.39044768011715,62.44582610030585,60.24890471298166,59.849464460740904,62.7121196017997,13.187777777777777,91.53293959628027,14.041530661572367
15,Texas,TX,79.46735395189003,61.64864314308994,57.82547147530142,70.11423755033596,63.08233251851064,64.72083466184857,66.15452403726928,11.895913043478261,82.56644207988614,3.0990881279961116
30,Utah,UT,88.31615120274914,76.02472809721188,81.86694772144872,70.03076250870915,81.94282070358166,69.72727058017736,78.07329861480143,15.08470588235294,104.69902478063517,16.38287357788603
42,Vermont,VT,99.5704467353952,90.84520140291211,113.17156445956002,104.61740236889031,101.19573753262243,94.18132461827328,90.07532681475183,7.61875,52.87976452896152,-46.69068220643367
31,Virginia,VA,88.31615120274914,72.91393582976109,83.61202631050648,75.49361722228126,72.7621898654952,78.83202843613088,77.61806072200375,14.405454545454546,99.98451770911171,11.668366506362574
40,Washington,WA,98.10996563573883,91.45129958314142,106.20150919332552,74.50963025944426,96.17136665840033,101.650015942183,95.32849753781838,10.350624999999999,71.8409992095268,-26.26896642621203
9,West Virginia,WV,77.31958762886597,65.56222765437346,45.70092464661493,62.70591986396003,73.86544797534275,67.62142629397384,63.303751727069816,10.507397260273972,72.92911474133462,-4.3904728875313594
23,Wisconsin,WI,82.0446735395189,68.72298685655578,60.12380286014572,72.88160862531147,67.10182921788831,82.32661399841759,69.00492731545447,10.039411764705882,69.68094899122994,-12.363724548288957
50,District of Columbia,DC,0,0,0,0,0,0,0,0,0,0
16,Wyoming,WY,92.5,103.2,82.4,82.5,97.8,96.0,96.9,0,0,0
25,North Dakota,ND,97.1,102.4,90.7,98.7,99.0,113.8,96.8


